product_group_id,brand,color,type,category,season,print,sleeve,fit,other_tags,color_shade
3179,Claudio Sartore,Gray,Tops,Polos,AW19,None,None,None,None,Light
2709,Hackett,Navy,Tops,Polos,SS19,Plain,Shortsleeve,Slim,Light,Dark
1649,Happy Socks,Navy/Yellow/Red/Blue,Accessories,Socks,ss17,Multi,None,None,Mid calf,Mixed
2697,Reiss,Navy,Accessories,Ties,SS19,None,None,None,None,Dark
2703,Reiss,Pink,Accessories,Ties,SS19,None,None,None,None,Light
3771,Ayah,Gray,Bottoms,Swim,SS20,None,None,Slim,None,Light
3770,Ayah,Green,Bottoms,Swim,SS20,None,None,Slim,None,Medium
3769,Ayah,Navy,Bottoms,Swim,SS20,None,None,Slim,None,Dark
3768,Ayah,Gray/Pink,Bottoms,Swim,SS20,None,None,Slim,None,Mixed
2671,John White,Black,Shoes,Monkstrap,SS19,None,None,None,None,Dark
2705,Cavanni,Light Gray,Tops,Blazer,SS19,Plain,Longsleeve,Slim,"Flap,Single breasted",Light
2706,Cavanni,Beige,Tops,Blazer,SS19,Plain,Longsleeve,Slim,"Flap,Single breasted",Light
2707,Cavanni,Navy,Tops,Blazer,SS19,Plain,Longsleeve,Slim,"Flap,Single breasted",Dark
2758,FREDS,Blue,Bottoms,Swim,SS19,Plain,None,Regular,None,Medium
2759,FREDS,Red,Bottoms,Swim,SS19,Plain,None,Regular,None,Medium
2760,FREDS,Green/Pink,Bottoms,Swim,SS19,Floral,None,Regular,None,Mixed
2761,FREDS,White,Bottoms,Swim,SS19,Multi,None,Regular,None,Light
2762,FREDS,Blue,Bottoms,Swim,SS19,Graphic,None,Regular,None,Medium
2765,FREDS,White,Bottoms,Swim,SS19,Graphic,None,Regular,None,Light
2764,FREDS,Green/Yellow/Red,Bottoms,Swim,SS19,Graphic,None,Regular,None,Mixed
2763,FREDS,Green,Bottoms,Swim,SS19,Graphic,None,Regular,None,Medium
2766,Havaianas,Black,Shoes,Sandal,SS19,None,None,None,None,Dark
2767,Havaianas,White,Shoes,Sandal,SS19,None,None,None,None,Light
2768,Havaianas,Black,Shoes,Sandal,SS19,None,None,None,None,Dark
2769,Havaianas,Green,Shoes,Sandal,SS19,None,None,None,None,Medium
2770,Havaianas,Blue,Shoes,Sandal,SS19,None,None,None,None,Medium
2771,Havaianas,White,Shoes,Sandal,SS19,None,None,None,None,Light
2772,Havaianas,White/Blue,Shoes,Sandal,SS19,None,None,None,None,Light
2773,Havaianas,Blue/White,Shoes,Sandal,SS19,None,None,None,None,Mixed
2774,Havaianas,Black,Shoes,Sandal,SS19,None,None,None,None,Dark
2775,Havaianas,Beige,Shoes,Sandal,SS19,None,None,None,None,Light
2776,Havaianas,Blue,Shoes,Sandal,SS19,None,None,None,None,Medium
2777,Havaianas,Blue/White,Shoes,Sandal,SS19,None,None,None,None,Mixed
2778,Havaianas,Black,Shoes,Sandal,SS19,None,None,None,None,Dark
2779,Havaianas,Dark Brown,Shoes,Sandal,SS19,None,None,None,None,Dark
3900,Emma Willis,Blue,Tops,Formal Shirts,SS20,None,None,Slim,Wide,Medium
2663,Claudio Sartore,Pink,Tops,Blazer,SS19,Plain,Longsleeve,Slim,"Flap,2 button",Light
2664,Claudio Sartore,Blue,Tops,Blazer,SS19,Plain,Longsleeve,Slim,"Flap,2 button",Medium
2730,Hackett,Green,Tops,Casual Shirts,SS19,Plain,None,Slim,Light,Medium
2780,Havaianas,Beige,Shoes,Sandal,SS19,None,None,None,None,Light
2781,Cavanni,White,Tops,Formal Shirts,SS19,Herringbone,None,Slim,"Button Down,Light",Light
3930,Scott Blue,White/Blue,Tops,Casual Shirts,AW20,Stripe,None,Slim,Cut Away,Light
3931,Scott Blue,Light blue,Tops,Casual Shirts,AW20,Gingham,None,Slim,Button Down,Light
3932,Scott Blue,Navy/White,Tops,Casual Shirts,AW20,Gingham,None,Slim,Button Down,Mixed
3933,Scott Blue,Blue/White,Tops,Casual Shirts,AW20,Gingham,None,Slim,Button Down,Mixed
3934,Scott Blue,Black/White,Tops,Casual Shirts,AW20,Gingham,None,Slim,Button Down,Mixed
3935,Scott Blue,White/Red,Tops,Casual Shirts,AW20,Stripe,None,Slim,Button Down,Light
3936,Scott Blue,Blue/White,Tops,Casual Shirts,AW20,Stripe,None,Slim,Button Down,Mixed
3937,Scott Blue,Light blue,Tops,Casual Shirts,AW20,Plain,None,Slim,Cut Away,Light
3938,Scott Blue,Blue,Tops,Casual Shirts,AW20,Plain,None,Slim,Cut Away,Medium
3939,Scott Blue,Black,Tops,Polos,AW20,Plain,None,Slim,None,Dark
3940,Scott Blue,Dark Blue,Tops,Polos,AW20,Plain,None,Slim,None,Dark
3941,Scott Blue,Navy,Tops,Polos,AW20,Plain,None,Slim,None,Dark
3942,Scott Blue,Dark Gray,Tops,Polos,AW20,Plain,None,Slim,None,Dark
3902,Mengloria,Brown,Shoes,Boat shoe,SS20,None,None,None,None,Dark
3903,Mengloria,Black,Shoes,Boat shoe,SS20,None,None,None,None,Dark
3904,Mengloria,Black,Shoes,Sneakers,SS20,None,None,None,None,Dark
3905,Mengloria,White,Shoes,Sneakers,SS20,None,None,None,None,Light
3906,Mengloria,Navy,Shoes,Sneakers,SS20,None,None,None,None,Dark
3907,Mengloria,Navy,Shoes,Sneakers,SS20,None,None,None,None,Dark
3908,Mengloria,Black,Shoes,Sneakers,SS20,None,None,None,None,Dark
3909,Mengloria,Blue,Shoes,Sneakers,SS20,None,None,None,None,Medium
3910,Mengloria,Black,Shoes,Sneakers,SS20,None,None,None,None,Dark
3911,Mengloria,Navy,Shoes,Sneakers,SS20,None,None,None,None,Dark
3912,Mengloria,Black,Shoes,Sneakers,SS20,None,None,None,None,Dark
3901,Mengloria,Tan,Shoes,Boat shoe,SS20,None,None,None,None,Light
2790,Kairen,Dark Green,Bottoms,Swim,SS19,Camouflage,None,Slim,None,Dark
2887,Claudio Sartore,Orange,Accessories,Ties,SS19,Dots,None,None,Regular,Light
2890,Claudio Sartore,Brown,Accessories,Ties,SS19,Dots,None,None,Regular,Dark
2891,Claudio Sartore,Yellow,Accessories,Ties,SS19,Dots,None,None,Regular,Light
2892,Claudio Sartore,Navy/Red,Accessories,Ties,SS19,Dots,None,None,Regular,Dark
2893,Claudio Sartore,Yellow/Navy,Accessories,Ties,SS19,Dots,None,None,Regular,Mixed
2894,Claudio Sartore,Navy,Accessories,Ties,SS19,Dots,None,None,Regular,Dark
2895,Claudio Sartore,Orange,Accessories,Bags,SS19,None,None,None,None,Light
3220,Ralph Lauren,White,Bottoms,Shorts,AW19,Plain,None,Comfort,None,Light
2888,Claudio Sartore,Orange,Accessories,Ties,SS19,Plain,None,None,Regular,Light
87,Ralph Lauren,Yellow,Tops,Casual Shirts,SS17,Plain,Longsleeve,Slim,Button Down,Light
94,Ralph Lauren,Navy,Tops,Casual Shirts,SS17,Plain,Longsleeve,Slim,Button Down,Dark
3230,Ralph Lauren,Navy/White/Red/Yellow,Tops,Casual Shirts,AW19,Multi,Shortsleeve,Regular,None,Mixed
3210,Ralph Lauren,Cream,Bottoms,Chinos,AW19,None,None,Slim,None,Light
89,Ralph Lauren,Red,Tops,Polos,AW14,Plain,Shortsleeve,Slim,None,Medium
3213,Ralph Lauren,Maroon,Tops,Polos,AW19,Plain,Shortsleeve,Slim,None,Dark
3209,Ralph Lauren,Beige,Bottoms,Chinos,AW19,None,None,Slim,None,Light
3219,Ralph Lauren,Blue/White,Tops,T-Shirt,AW19,Stripe,Shortsleeve,Slim,Crew neck,Mixed
139,Ralph Lauren,Blue,Tops,Casual Shirts,SS17,Plain,Longsleeve,Regular,Button Down,Medium
170,Ralph Lauren,Black,Tops,Polos,AW14,Graphic,Shortsleeve,Regular,None,Dark
143,Ralph Lauren,Navy,Tops,Casual Shirts,SS17,Plain,Longsleeve,Regular,Button Down,Dark
178,Ralph Lauren,Yellow,Tops,Polos,AW14,Graphic,Shortsleeve,Regular,None,Light
3235,Ralph Lauren,Navy,Tops,Casual Shirts,AW19,Check / plaid,Longsleeve,Slim,Button Down,Dark
3250,Ralph Lauren,Blue/White,Tops,Formal Shirts,AW19,Stripe,Longsleeve,Regular,Button Down,Mixed
3240,Ralph Lauren,Navy,Tops,Casual Shirts,AW19,Plain,Longsleeve,Slim,Button Down,Dark
3233,Ralph Lauren,Light blue,Tops,Casual Shirts,AW19,Dots,Longsleeve,Slim,None,Light
3234,Ralph Lauren,Green,Tops,Casual Shirts,AW19,Check / plaid,Longsleeve,Slim,Button Down,Medium
3239,Ralph Lauren,Red,Tops,Casual Shirts,AW19,Plain,Longsleeve,Slim,Button Down,Medium
3249,Ralph Lauren,Red,Tops,Casual Shirts,AW19,Plain,Longsleeve,Regular,Button Down,Medium
3248,Ralph Lauren,Blue,Tops,Casual Shirts,AW19,Plain,Longsleeve,Regular,Button Down,Medium
3241,Ralph Lauren,Blue,Tops,Casual Shirts,AW19,Plain,Longsleeve,Slim,Button Down,Medium
3236,Ralph Lauren,Light blue,Tops,Casual Shirts,AW19,Check / plaid,Longsleeve,Slim,Button Down,Light
3238,Ralph Lauren,Dark Green,Tops,Casual Shirts,AW19,Plain,Longsleeve,Slim,Button Down,Dark
3246,Ralph Lauren,Green,Tops,Casual Shirts,AW19,Plain,Longsleeve,Regular,Button Down,Medium
3247,Ralph Lauren,Navy,Tops,Casual Shirts,AW19,Plain,Longsleeve,Regular,Button Down,Dark
3222,Ralph Lauren,Blue,Bottoms,Shorts,AW19,Plain,None,Comfort,None,Medium
2909,Campione,Dark Blue,Bottoms,Chinos,SS19,None,None,None,None,Dark
3225,Ralph Lauren,Yellow,Bottoms,Shorts,AW19,Plain,None,Comfort,None,Light
3226,Ralph Lauren,Light blue,Bottoms,Shorts,AW19,Plain,None,Comfort,None,Light
3227,Ralph Lauren,Light Green,Bottoms,Shorts,AW19,Plain,None,Comfort,None,Light
3243,Ralph Lauren,Navy/White,Tops,Polos,AW19,Dots,Shortsleeve,Slim,None,Mixed
3244,Ralph Lauren,Blue/White,Tops,Polos,AW19,Stripe,Shortsleeve,Slim,None,Mixed
1876,Reiss,Blue,Tops,Formal Shirts,SS18,Multi,Longsleeve,Slim,Down,Medium
1933,Fred Perry,Burgundy,Tops,Polos,SS18,Plain,Shortsleeve,Slim,Down,Dark
1990,Moss Bros,Blue,Tops,Blazer,SS18,Plain,Longsleeve,Slim,"Patch,Notched,2 button",Medium
3040,FREDS,Blue,Bottoms,Swim,SS19,Plain,None,Regular,None,Medium
3041,FREDS,Red,Bottoms,Swim,SS19,Plain,None,Regular,None,Medium
3042,FREDS,Green,Bottoms,Swim,SS19,Floral,None,Regular,None,Medium
3043,FREDS,White,Bottoms,Swim,SS19,Multi,None,Regular,None,Light
3044,FREDS,Blue,Bottoms,Swim,SS19,Graphic,None,Regular,None,Medium
3045,FREDS,Green,Bottoms,Swim,SS19,Graphic,None,Regular,None,Medium
3046,FREDS,Green/Yellow/Red,Bottoms,Swim,SS19,Graphic,None,Regular,None,Mixed
3047,FREDS,White,Bottoms,Swim,SS19,Graphic,None,Regular,None,Light
3048,Barnaby Silks,Pink,Accessories,Pocket Square,SS19,Plain,None,None,None,Light
3049,Barnaby Silks,Blue/White,Accessories,Pocket Square,SS19,Plain,None,None,None,Mixed
3050,Kairen,Light blue,Bottoms,Swim,SS19,Graphic,None,None,None,Light
3051,Kairen,Purple,Bottoms,Swim,SS19,Graphic,None,None,None,Dark
3052,Kairen,Orange,Bottoms,Swim,SS19,Graphic,None,None,None,Light
3053,Campione,Brown,Tops,Casual Shirts,SS19,Paisley,Longsleeve,Regular,Button Down,Dark
3054,Campione,Light blue,Tops,Casual Shirts,SS19,Plain,Longsleeve,Regular,Button Down,Light
3055,Campione,Pink,Tops,Casual Shirts,SS19,Plain,Longsleeve,Regular,Button Down,Light
3056,Campione,Navy/Purple,Tops,Casual Shirts,SS19,Paisley,Longsleeve,Regular,Button Down,Mixed
3057,Campione,Red/White/Blue,Tops,Casual Shirts,SS19,Stripe,Longsleeve,Regular,Button Down,Mixed
3058,Campione,Navy/Purple,Tops,Casual Shirts,SS19,Dots,Longsleeve,Regular,Button Down,Mixed
3061,Cavanni,Blue,Tops,Blazer,SS19,Plain,Longsleeve,Regular,2 button,Medium
3062,Cavanni,Light Blue,Tops,Blazer,SS19,Plain,Longsleeve,Regular,2 button,Light
3034,Dead Legacy,White,Tops,T-Shirt,SS19,Graphic,Shortsleeve,Regular,"Crew neck,Light",Light
3035,Dead Legacy,White,Tops,T-Shirt,SS19,Graphic,Shortsleeve,Regular,"Crew neck,Light",Light
3063,Cavanni,Beige,Tops,Blazer,SS19,Plain,Longsleeve,Regular,2 button,Light
3060,Campione,Gray,Tops,T-Shirt,SS19,Plain,Shortsleeve,Regular,Crew neck,Light
3076,Havaianas,Dark Brown,Shoes,Sandal,SS19,None,None,None,None,Dark
3077,Havaianas,Black,Shoes,Sandal,SS19,None,None,None,None,Dark
3073,Havaianas,Blue,Shoes,Sandal,SS19,None,None,None,None,Medium
3070,Cavanni,Pink,Tops,Formal Shirts,SS19,Plain,Longsleeve,Regular,None,Light
3069,Cavanni,White,Tops,Formal Shirts,SS19,Plain,Longsleeve,Regular,None,Light
3066,Cavanni,Pink,Tops,Formal Shirts,SS19,Plain,Longsleeve,Regular,None,Light
3068,Cavanni,Blue,Tops,Formal Shirts,SS19,Plain,Longsleeve,Regular,None,Medium
3067,Cavanni,Blue,Tops,Formal Shirts,SS19,Plain,Longsleeve,Regular,None,Medium
3078,Campione,Red/White/Blue,Tops,Casual Shirts,SS19,None,None,Slim,None,Mixed
3079,Campione,Blue/Orange/Pink/Navy,Tops,Casual Shirts,SS19,None,None,Slim,None,Mixed
3065,Cavanni,Dark Gray,Tops,Formal Shirts,SS19,Plain,Longsleeve,Regular,None,Dark
3036,Dead Legacy,White,Tops,T-Shirt,SS19,Graphic,Shortsleeve,Regular,"Crew neck,Light",Light
3037,Dead Legacy,White,Tops,T-Shirt,SS19,Graphic,Shortsleeve,Regular,"Crew neck,Light",Light
2046,Carter & White,Black,Accessories,Socks,SS18,Plain,None,None,No show,Dark
2114,Vilebrequin,Blue,Tops,T-Shirt,SS18,Plain,Shortsleeve,Slim,"Crew neck,Patch",Medium
3038,Dead Legacy,White,Tops,T-Shirt,SS19,Graphic,Shortsleeve,Regular,"Crew neck,Light",Light
3039,Dead Legacy,White,Tops,T-Shirt,SS19,Graphic,Shortsleeve,Regular,"Crew neck,Light",Light
3059,Campione,Brown,Bottoms,Chinos,SS19,Plain,None,Slim,None,Dark
3146,Matte,Black,Shoes,Brogues,AW19,None,None,None,None,Dark
3147,Matte,Brown,Shoes,Brogues,AW19,None,None,None,None,Dark
3148,Matte,Blue,Shoes,Loafers,AW19,None,None,None,None,Medium
3149,Matte,Black,Shoes,Brogues,AW19,None,None,None,None,Dark
3150,Matte,Orange,Shoes,Loafers,AW19,None,None,None,None,Light
3151,Matte,Brown,Shoes,Loafers,AW19,None,None,None,None,Dark
3152,Matte,Brown,Shoes,Oxford,AW19,None,None,None,None,Dark
3156,Campione,Navy/White/Red,Tops,Polos,AW19,None,None,None,None,Mixed
3154,Matte,Black,Shoes,Loafers,AW19,None,None,None,None,Dark
3155,Matte,Brown,Shoes,Loafers,AW19,None,None,None,None,Dark
3157,Campione,Blue/Orange/Pink/Navy,Tops,Casual Shirts,AW19,None,None,None,None,Mixed
3158,Campione,Blue/White,Tops,Casual Shirts,AW19,None,None,None,None,Mixed
3159,Campione,Beige,Tops,Casual Shirts,AW19,None,None,None,None,Light
3160,Campione,Blue,Tops,Casual Shirts,AW19,None,None,None,None,Medium
3161,Campione,Red,Tops,Casual Shirts,AW19,None,None,None,None,Medium
3162,Campione,Light Green,Tops,Casual Shirts,AW19,None,None,None,None,Light
3197,Claudio Sartore,Light blue,Bottoms,Chinos,AW19,None,None,None,None,Light
3196,Claudio Sartore,Green,Bottoms,Chinos,AW19,None,None,None,None,Medium
3193,Claudio Sartore,Light blue,Bottoms,Chinos,AW19,None,None,None,None,Light
4,MONSIEUR FOX,Purple,Accessories,Pocket Square,AW14,Dots,None,None,None,Dark
3198,Claudio Sartore,Black,Tops,T-Shirt,AW19,None,None,None,None,Dark
3199,Claudio Sartore,White,Tops,T-Shirt,AW19,None,None,None,None,Light
3,Sobe,Black,Tops,Casual Shirts,AW15,Plain,Longsleeve,Slim,Cut Away,Dark
3153,Matte,Black,Shoes,Lace up,AW19,None,None,None,None,Dark
2226,Moss Bros,Blue,Tops,Blazer,SS18,Check / plaid,Longsleeve,Slim,"Flap,Notched,2 button",Medium
2227,Moss Bros,Blue,Tops,Blazer,SS18,Check / plaid,Longsleeve,Slim,"Flap,Notched,2 button",Medium
2228,Moss Bros,Blue,Tops,Blazer,SS18,Check / plaid,Longsleeve,Slim,"Flap,Notched,2 button",Medium
2229,Moss Bros,Navy,Tops,Blazer,SS18,Plain,Longsleeve,Slim,"Patch,Notched,2 button",Dark
2230,Moss Bros,Navy,Tops,Blazer,SS18,Plain,Longsleeve,Slim,"Patch,Notched,2 button",Dark
11,Fred Perry,Dark Gray,Tops,Casual Shirts,AW17,Plain,Longsleeve,Slim,Button Down,Dark
22,EDEN PARK,White,Tops,T-Shirt,SS17,Graphic,Shortsleeve,Slim,Crew neck,Light
3192,Claudio Sartore,Gray,Bottoms,Chinos,AW19,None,None,Slim,None,Light
3194,Claudio Sartore,Dark Brown,Bottoms,Chinos,AW19,None,None,Slim,None,Dark
3195,Claudio Sartore,Beige,Bottoms,Chinos,AW19,None,None,Slim,None,Light
3200,Claudio Sartore,Light blue,Bottoms,Chinos,AW19,None,None,Slim,None,Light
3201,Claudio Sartore,Green,Bottoms,Chinos,AW19,None,None,Slim,None,Medium
3202,Claudio Sartore,Light blue,Bottoms,Chinos,AW19,None,None,Slim,None,Light
3176,Claudio Sartore,Light Blue,Tops,Polos,AW19,None,None,None,None,Light
3203,Claudio Sartore,Red,Tops,Blazer,AW19,None,None,None,None,Medium
3204,Claudio Sartore,Light blue,Tops,Blazer,AW19,None,None,None,None,Light
3205,Claudio Sartore,Dark Blue,Tops,Blazer,AW19,None,None,None,None,Dark
3206,Claudio Sartore,Beige,Tops,Blazer,AW19,None,None,None,None,Light
48,West LA,Gray,Bottoms,Shorts,AW14,Plain,None,Slim,None,Light
36,Fred Perry,Navy,Bottoms,Chinos,AW16,Plain,None,Slim,None,Dark
35,EDEN PARK,White/Blue,Tops,Casual Shirts,SS17,Multi,Longsleeve,Slim,Mandarin,Light
41,Reiss,Beige,Bottoms,Chinos,AW17,Plain,None,Slim,None,Light
18,Rhordan,White,Tops,T-Shirt,SS15,Graphic,Shortsleeve,Slim,Crew neck,Light
128,MONSIEUR FOX,Navy,Accessories,Ties,SS15,Multi,None,None,Regular,Dark
111,West LA,Navy,Tops,Casual Shirts,AW14,Check / plaid,Longsleeve,Slim,Down,Dark
98,MONSIEUR FOX,Olive/Yellow,Accessories,Pocket Square,SS15,Multi,None,None,None,Mixed
47,CB Shoes,Black,Shoes,Loafers,AW14,Plain,None,None,None,Dark
75,MONSIEUR FOX,Orange,Accessories,Pocket Square,AW14,Dots,None,None,None,Light
119,Reiss,White,Tops,Casual Shirts,AW17,Multi,Longsleeve,Slim,Down,Light
81,Mr. Draper,White,Tops,Casual Shirts,SS15,Plain,Longsleeve,Slim,Cut Away,Light
186,EDEN PARK,Blue,Tops,Casual Shirts,SS17,Stripe,Longsleeve,Slim,Mandarin,Medium
200,Fred Perry,Black,Tops,Polos,AW16,Dots,Shortsleeve,Regular,None,Dark
171,MONSIEUR FOX,Brown,Accessories,Ties,SS14,Multi,None,None,Regular,Dark
3261,Barnaby Silks,Blue/Red,Accessories,Pocket Square,AW19,None,None,None,None,Mixed
3259,Barnaby Silks,Navy/Red,Accessories,Pocket Square,AW19,None,None,None,None,Dark
3228,Ralph Lauren,Dark Blue,Bottoms,Shorts,AW19,None,None,Regular,None,Dark
3260,Barnaby Silks,Red,Accessories,Pocket Square,AW19,None,None,None,None,Medium
150,West LA,Blue,Bottoms,Chinos,AW14,Plain,None,Slim,None,Medium
147,Reiss,Orange,Tops,T-Shirt,AW17,Stripe,Shortsleeve,Regular,Crew neck,Light
149,Sobe,White,Tops,Polos,SS15,Plain,Shortsleeve,Slim,None,Light
224,MONSIEUR FOX,Red,Accessories,Ties,SS15,Multi,None,None,Regular,Medium
265,West LA,Olive,Bottoms,Chinos,AW14,Plain,None,Slim,None,Dark
262,Fred Perry,Navy/Red,Tops,Casual Shirts,AW17,Check / plaid,Longsleeve,Slim,Down,Dark
260,West LA,Black,Tops,T-Shirt,AW14,Plain,Shortsleeve,Regular,Crew neck,Dark
216,Fred Perry,Gray,Tops,Polos,AW16,Plain,Shortsleeve,Regular,None,Light
212,Fred Perry,Navy/Orange,Tops,Casual Shirts,AW17,Check / plaid,Longsleeve,Slim,Button Down,Mixed
243,Reiss,Navy,Tops,Blazer,AW17,Plain,Longsleeve,Regular,"Patch,Notched,2 button",Dark
3254,Cavanni,Light Blue,Tops,Formal Shirts,AW19,Plain,None,None,None,Light
3255,Cavanni,Dark Blue,Tops,Formal Shirts,AW19,Plain,None,None,None,Dark
3252,Cavanni,White,Tops,Formal Shirts,AW19,Plain,None,None,None,Light
3253,Cavanni,White,Tops,Formal Shirts,AW19,Plain,None,None,None,Light
146,CB Shoes,Navy,Shoes,Loafers,AW14,Plain,None,None,None,Dark
296,MONSIEUR FOX,Yellow,Accessories,Ties,SS15,Multi,None,None,Regular,Light
323,The Bespoke Dudes,Blue,Accessories,Sunglasses,SS15,Plain,None,None,Round,Medium
286,Fred Perry,Gray,Tops,Polos,AW16,Plain,Shortsleeve,Regular,None,Light
275,Fred Perry,Beige,Bottoms,Chinos,AW16,Plain,None,Slim,None,Light
268,MONSIEUR FOX,Orange,Accessories,Pocket Square,AW14,Dots,None,None,None,Light
324,Sobe,White,Tops,Casual Shirts,SS15,Multi,Longsleeve,Slim,Button Down,Light
381,Fred Perry,Blue,Tops,Polos,AW17,Plain,Shortsleeve,Slim,None,Medium
359,MONSIEUR FOX,White,Accessories,Pocket Square,SS15,Dots,None,None,None,Light
351,Fred Perry,Burgundy,Tops,Polos,AW16,Plain,Shortsleeve,Regular,None,Dark
371,Reiss,Gray,Shoes,Sneakers,AW17,Plain,None,None,None,Light
333,Sobe,Blue,Tops,Casual Shirts,AW15,Check / plaid,Longsleeve,Slim,Button Down,Medium
398,Fred Perry,White,Shoes,Sneakers,AW17,Plain,None,None,None,Light
422,Fred Perry,Navy,Tops,Polos,AW17,Plain,Shortsleeve,Slim,None,Dark
432,MONSIEUR FOX,White,Accessories,Ties,SS15,Multi,None,None,Regular,Light
449,Fred Perry,Blue,Tops,Casual Shirts,AW16,Plain,Longsleeve,Regular,Button Down,Medium
427,Fred Perry,Navy/Red,Tops,Casual Shirts,AW17,Check / plaid,Longsleeve,Slim,Button Down,Dark
413,West LA,Blue,Bottoms,Chinos,AW14,Plain,None,Slim,None,Medium
401,West LA,Gray,Tops,T-Shirt,AW14,Graphic,Shortsleeve,Slim,Crew neck,Light
399,MONSIEUR FOX,Green,Accessories,Pocket Square,AW14,Dots,None,None,None,Medium
447,Reiss,Light Gray,Tops,Casual Shirts,AW17,Plain,Longsleeve,Slim,Henley,Light
474,Fred Perry,Navy,Tops,T-Shirt,AW17,Stripe,Shortsleeve,Slim,Crew neck,Dark
478,Fred Perry,White,Tops,Casual Shirts,AW17,Plain,Shortsleeve,Slim,Button Down,Light
482,Fred Perry,Navy,Tops,Polos,AW17,Plain,Shortsleeve,Slim,None,Dark
500,EDEN PARK,Pink,Tops,T-Shirt,SS17,Graphic,Shortsleeve,Slim,Crew neck,Light
523,West LA,Burgundy,Bottoms,Swim,AW14,Multi,None,Slim,None,Dark
501,West LA,Gray,Tops,T-Shirt,AW14,Plain,Shortsleeve,Slim,V neck,Light
473,MONSIEUR FOX,Blue,Accessories,Ties,SS14,Multi,None,None,Regular,Medium
495,Reiss,Navy,Tops,Blazer,AW17,Plain,Longsleeve,Regular,"Flap,Notched,2 button",Dark
535,Fred Perry,Navy,Tops,Polos,SS17,Dots,Shortsleeve,Regular,None,Dark
543,MONSIEUR FOX,Red,Accessories,Ties,SS15,Multi,None,None,Regular,Medium
559,MONSIEUR FOX,Pink,Accessories,Pocket Square,SS15,Dots,None,None,None,Light
575,Fred Perry,Burgundy,Tops,Polos,AW17,Plain,Shortsleeve,Slim,None,Dark
576,Fred Perry,Olive,Tops,Casual Shirts,AW17,Plain,Longsleeve,Slim,Button Down,Dark
521,Fred Perry,Black,Tops,T-Shirt,SS18,Graphic,Shortsleeve,Slim,Crew neck,Dark
580,West LA,Red,Bottoms,Jeans,AW14,Plain,None,Slim,None,Medium
545,Reiss,Gray,Tops,T-Shirt,AW17,Stripe,Shortsleeve,Regular,Crew neck,Light
604,MONSIEUR FOX,Brown,Accessories,Ties,SS15,Plain,None,None,Regular,Dark
619,Fred Perry,Gray,Tops,T-Shirt,AW17,Plain,Shortsleeve,Slim,Crew neck,Light
496,Diesel,Black,Tops,Sweaters,SS18,Plain,Longsleeve,Slim,V neck,Dark
646,MONSIEUR FOX,Navy,Accessories,Ties,SS15,Multi,None,None,Regular,Dark
648,Fred Perry,White,Tops,T-Shirt,AW17,Plain,Shortsleeve,Slim,Crew neck,Light
592,Fred Perry,White,Tops,Casual Shirts,SS18,Plain,Longsleeve,Slim,Down,Light
632,Fred Perry,Gray,Tops,Casual Shirts,AW17,Check / plaid,Longsleeve,Slim,Button Down,Light
623,MONSIEUR FOX,White,Accessories,Pocket Square,AW14,Dots,None,None,None,Light
590,MONSIEUR FOX,Navy,Accessories,Ties,SS15,Paisley,None,None,Regular,Dark
598,Reiss,Navy,Tops,Casual Shirts,AW17,Floral,Longsleeve,Slim,Down,Dark
600,Mr. Draper,White,Tops,Formal Shirts,SS15,Plain,Longsleeve,Slim,Down,Light
667,EDEN PARK,Blue,Tops,Casual Shirts,SS17,Multi,Shortsleeve,Slim,Button Down,Medium
679,Fred Perry,Black,Tops,Polos,AW17,Plain,Shortsleeve,Slim,None,Dark
690,Fred Perry,Navy,Tops,Polos,AW17,Plain,Shortsleeve,Slim,None,Dark
3366,Scotch & Soda,Black,Tops,Casual Outerwear,AW19,None,None,None,None,Dark
577,Hackett,Navy,Tops,Blazer,AW17,Plain,Longsleeve,Regular,"Patch,Notched,2 button",Dark
696,Fred Perry,Black,Tops,Casual Shirts,AW17,Plain,Longsleeve,Slim,Button Down,Dark
704,Fred Perry,White,Shoes,Sneakers,AW17,Plain,None,None,None,Light
701,West LA,White,Tops,T-Shirt,AW14,Graphic,Shortsleeve,Slim,Crew neck,Light
669,MONSIEUR FOX,White,Accessories,Pocket Square,SS15,Multi,None,None,None,Light
663,Fred Perry,Navy,Tops,Polos,AW16,Plain,Shortsleeve,Regular,None,Dark
