0,1,2,3,4,5,6,7,8,9,10
20811,,,,,,,33.0,L,41.0,L
41055,,,,,,,40.0,XXXL,45.0,XXL
39431,44,Tops,Scotch & Soda,T-Shirt,Regular,XL,35.0,L,40.0,M
39431,77,Tops,Calvin Klein,Hoodies,None,M,35.0,L,40.0,M
39431,122,Tops,Sacoor,Casual Shirts,None,M,35.0,L,40.0,M
39431,275,Bottoms,Ralph Lauren,Chinos,Slim,35,35.0,L,40.0,M
39429,,,,,,,38.0,L,40.0,M
39428,,,,,,,37.0,L,41.0,L
41847,,,,,,,36.0,XL,43.0,XL
39433,,,,,,,36.0,XL,43.0,XL
39430,,,,,,,38.0,XXL,43.0,XL
39432,,,,,,,36.0,L,41.0,L
41846,,,,,,,36.0,L,42.0,XL
42883,,,,,,,34.0,XL,41.0,L
41848,,,,,,,36.0,XL,41.0,L
41849,,,,,,,32.0,S,38.0,S
39434,,,,,,,31.0,M,40.0,M
41852,373,Bottoms,Sacoor,Chinos,Slim,34,34.0,L,39.0,M
41056,,,,,,,34.0,L,41.0,L
41853,,,,,,,40.0,XL,43.0,XL
41851,,,,,,,32.0,M,40.0,M
39435,,,,,,,30.0,S,40.0,M
41850,,,,,,,34.0,XL,40.0,M
41854,,,,,,,32.0,M,40.0,M
41855,37,Tops,Scott Blue,Polos,Slim,L,31.0,M,40,L
41855,47,Tops,Scotch & Soda,Polos,None,L,31.0,M,40,L
41855,120,Tops,Sacoor,Casual Shirts,Slim,41,31.0,M,40,L
41855,121,Tops,Sacoor,Casual Shirts,Regular,41,31.0,M,40,L
41855,219,Tops,Van Gils,Casual Shirts,Regular,40,31.0,M,40,L
41855,309,Bottoms,Scotch & Soda,Chinos,Slim,31,31.0,M,40,L
42884,,,,,,,34.0,L,40.0,M
41858,,,,,,,32.0,M,40.0,M
41857,,,,,,,32.0,S,38.0,M
43273,54,Tops,Scotch & Soda,Casual Shirts,Regular,L,34.0,L,41.0,L
43273,120,Tops,Sacoor,Casual Shirts,Slim,41,34.0,L,41.0,L
43273,287,Bottoms,Campione,Chinos,None,34,34.0,L,41.0,L
43273,312,Bottoms,Scotch & Soda,Chinos,Skinny,34,34.0,L,41.0,L
43273,384,Bottoms,Scott Blue,Jeans,Skinny,35,34.0,L,41.0,L
42885,,,,,,,36.0,M,41.0,L
41880,,,,,,,36.0,L,40.0,M
41057,,,,,,,36.0,XL,40.0,M
41865,,,,,,,36.0,XL,40.0,M
41856,,,,,,,38.0,XXL,43.0,XL
41647,87,Tops,Cavanni,Formal Shirts,None,M,31.0,M,39.0,M
41647,293,Bottoms,Hackett,Chinos,Regular,33,31.0,M,39.0,M
41647,311,Bottoms,Scotch & Soda,Chinos,Regular,31,31.0,M,39.0,M
41618,53,Tops,Scotch & Soda,Casual Shirts,Slim,XS,29.0,S,37.0,XS
41618,91,Tops,Claudio Sartore,Blazer,Slim,47,29.0,S,37.0,XS
41618,123,Tops,Sacoor,Blazer,Slim,47,29.0,S,37.0,XS
41618,199,Tops,Hackett,Casual Shirts,Slim,XS,29.0,S,37.0,XS
41618,200,Tops,Hackett,Casual Shirts,Regular,XS,29.0,S,37.0,XS
41618,309,Bottoms,Scotch & Soda,Chinos,Slim,29,29.0,S,37.0,XS
39439,,,,,,,36.0,XL,41.0,L
41058,,,,,,,32.0,L,40.0,M
41059,37,Tops,Scott Blue,Polos,Slim,L,39.0,XL,42.0,XL
41059,54,Tops,Scotch & Soda,Casual Shirts,Regular,XL,39.0,XL,42.0,XL
41059,122,Tops,Sacoor,Casual Shirts,None,XL,39.0,XL,42.0,XL
41059,150,Tops,Tommy Hilfiger,Casual Shirts,Slim,XL,39.0,XL,42.0,XL
41059,294,Bottoms,Hackett,Shorts,Slim,39,39.0,XL,42.0,XL
42887,,,,,,,33.0,L,41.0,L
41859,,,,,,,32.0,M,40.0,M
42888,,,,,,,34.0,M,40.0,M
42886,,,,,,,36.0,XL,42.0,L
22402,,,,,,,38.0,XXL,43.0,XL
39441,,,,,,,36.0,XL,42.0,XL
41867,,,,,,,33.0,L,41.0,L
41862,,,,,,,34.0,XL,41.0,L
39442,,,,,,,37.0,L,41.0,L
41061,,,,,,,30.0,S,39.0,M
41870,48,Tops,Scotch & Soda,Polos,Regular,L,33.0,M,41.0,L
41870,277,Bottoms,Ralph Lauren,Shorts,Comfort,M,33.0,M,41.0,L
41870,302,Bottoms,Cavanni,Jeans,Skinny,34,33.0,M,41.0,L
41870,312,Bottoms,Scotch & Soda,Chinos,Skinny,33,33.0,M,41.0,L
41869,,,,,,,32.0,M,39.0,M
41863,,,,,,,32.0,S,39.0,M
41866,,,,,,,33.0,L,41.0,L
41861,,,,,,,35.0,L,40.0,M
41871,,,,,,,32.0,M,39.0,M
43275,,,,,,,32.0,S,39.0,M
41868,,,,,,,31.0,M,39.0,M
39444,,,,,,,31.0,S,38.0,S
41874,,,,,,,35.0,L,40.0,M
42890,53,Tops,Scotch & Soda,Casual Shirts,Slim,S,30.0,S,38.0,S
42890,316,Bottoms,Scotch & Soda,Jeans,Slim,30,30.0,S,38.0,S
42892,,,,,,,32.0,S,39.0,M
39446,,,,,,,32.0,S,38.0,M
41873,,,,,,,34.0,L,40.0,M
39445,,,,,,,37.0,XXL,44.0,XXL
42894,,,,,,,33.0,L,40.0,M
6763,,,,,,,37.0,XL,41.0,L
41063,,,,,,,32.0,M,39.0,M
43276,,,,,,,36.0,L,43.0,XXL
42893,,,,,,,36.0,XL,41.0,M
39447,,,,,,,35.0,L,42.0,XL
40493,,,,,,,31.0,M,38.0,S
17863,23,Tops,Reiss,Blazer,Slim,50,33.0,XXXL,44.0,L
17863,29,Tops,Reiss,Formal Shirts,Slim,L,33.0,XXXL,44.0,L
17863,37,Tops,Scott Blue,Polos,Slim,XL,33.0,XXXL,44.0,L
17863,44,Tops,Scotch & Soda,T-Shirt,Regular,L,33.0,XXXL,44.0,L
17863,131,Tops,Dedicated,T-Shirt,None,L,33.0,XXXL,44.0,L
17863,132,Tops,Dedicated,T-Shirt,Regular,L,33.0,XXXL,44.0,L
17863,155,Tops,Tommy Hilfiger,Polos,Slim,L,33.0,XXXL,44.0,L
17863,299,Bottoms,Claudio Sartore,Chinos,Slim,33,33.0,XXXL,44.0,L
17863,339,Bottoms,Tommy Hilfiger,Shorts,Regular,34,33.0,XXXL,44.0,L
17863,374,Bottoms,Lacoste,Shorts,Regular,33,33.0,XXXL,44.0,L
13218,,,,,,,34.0,L,41.0,L
1408,43,Tops,Scotch & Soda,T-Shirt,Slim,L,32.0,L,41.0,L
1408,53,Tops,Scotch & Soda,Casual Shirts,Slim,L,32.0,L,41.0,L
1408,54,Tops,Scotch & Soda,Casual Shirts,Regular,L,32.0,L,41.0,L
1408,60,Tops,Scotch & Soda,Blazer,Slim,L,32.0,L,41.0,L
1408,68,Tops,Sobe,Casual Shirts,Slim,S,32.0,L,41.0,L
1408,139,Tops,Mr. Draper,Casual Shirts,Slim,16,32.0,L,41.0,L
1408,146,Tops,Tommy Hilfiger,T-Shirt,Regular,M,32.0,L,41.0,L
1408,205,Tops,Dead Legacy,T-Shirt,Regular,L,32.0,L,41.0,L
1408,254,Tops,Cordone,Casual Shirts,Slim,42,32.0,L,41.0,L
1408,309,Bottoms,Scotch & Soda,Chinos,Slim,32,32.0,L,41.0,L
41064,,,,,,,40.0,XXXL,44.0,XL
42896,,,,,,,34.0,L,40.0,M
41875,,,,,,,33.0,M,40.0,M
12988,,,,,,,32.0,M,39.0,M
19352,60,Tops,Scotch & Soda,Blazer,Slim,S,31.0,XS,39.0,M
29923,48,Tops,Scotch & Soda,Polos,Regular,XXL,37.0,XL,43.0,XL
29923,54,Tops,Scotch & Soda,Casual Shirts,Regular,XXL,37.0,XL,43.0,XL
29923,72,Tops,Calvin Klein,T-Shirt,Slim,XL,37.0,XL,43.0,XL
29923,75,Tops,Calvin Klein,Casual Shirts,Regular,XL,37.0,XL,43.0,XL
29923,110,Tops,AMI,Polos,Regular,XXL,37.0,XL,43.0,XL
29923,151,Tops,Tommy Hilfiger,Casual Shirts,None,XL,37.0,XL,43.0,XL
29923,199,Tops,Hackett,Casual Shirts,Slim,XL,37.0,XL,43.0,XL
29923,205,Tops,Dead Legacy,T-Shirt,Regular,XL,37.0,XL,43.0,XL
29923,290,Bottoms,FREDS,Swim,None,XL,37.0,XL,43.0,XL
29923,291,Bottoms,FREDS,Swim,Regular,XL,37.0,XL,43.0,XL
29923,293,Bottoms,Hackett,Chinos,Regular,37,37.0,XL,43.0,XL
29923,294,Bottoms,Hackett,Shorts,Slim,37,37.0,XL,43.0,XL
29923,326,Bottoms,Kairen,Swim,Slim,XL,37.0,XL,43.0,XL
29923,337,Bottoms,Tommy Hilfiger,Shorts,Straight,37,37.0,XL,43.0,XL
9757,36,Tops,Money,Polos,Regular,S,32.0,L,40.0,M
9757,46,Tops,Scotch & Soda,T-Shirt,None,M,32.0,L,40.0,M
9757,54,Tops,Scotch & Soda,Casual Shirts,Regular,M,32.0,L,40.0,M
9757,85,Tops,Cavanni,Formal Shirts,Slim,15,32.0,L,40.0,M
9757,310,Bottoms,Scotch & Soda,Chinos,Super skinny,32,32.0,L,40.0,M
9757,312,Bottoms,Scotch & Soda,Chinos,Skinny,31,32.0,L,40.0,M
9757,313,Bottoms,Scotch & Soda,Shorts,Slim,32,32.0,L,40.0,M
9757,316,Bottoms,Scotch & Soda,Jeans,Slim,32,32.0,L,40.0,M
41877,,,,,,,32.0,S,39.0,M
39449,,,,,,,40.0,XXL,44.0,XXL
41065,,,,,,,37.0,XL,40.0,M
39450,,,,,,,34.0,XL,41.0,L
41879,,,,,,,32.0,M,39.0,M
41882,,,,,,,32.0,S,38.0,S
42895,,,,,,,32.0,M,39.0,M
5451,,,,,,,40.0,XXL,43.0,XL
41881,,,,,,,36.0,L,42.0,XL
15263,,,,,,,34.0,L,40.0,M
41878,,,,,,,32.0,M,39.0,M
41883,,,,,,,32.0,M,39.0,M
41068,,,,,,,35.0,L,41.0,L
41067,,,,,,,32.0,L,40.0,M
30817,,,,,,,,,40.0,L
39452,,,,,,,30.0,S,38.0,S
41066,,,,,,,34.0,M,40.0,M
42903,,,,,,,32.0,S,39.0,M
41069,,,,,,,32.0,L,40.0,M
41070,,,,,,,36.0,XL,42.0,L
64,0,Tops,Ralph Lauren,Casual Shirts,Slim,M,31.0,M,38,M
64,13,Tops,Reiss,T-Shirt,Regular,M,31.0,M,38,M
64,29,Tops,Reiss,Formal Shirts,Slim,M,31.0,M,38,M
64,38,Tops,Scott Blue,T-Shirt,Slim,L,31.0,M,38,M
64,43,Tops,Scotch & Soda,T-Shirt,Slim,M,31.0,M,38,M
64,44,Tops,Scotch & Soda,T-Shirt,Regular,M,31.0,M,38,M
64,47,Tops,Scotch & Soda,Polos,None,L,31.0,M,38,M
64,48,Tops,Scotch & Soda,Polos,Regular,L,31.0,M,38,M
64,53,Tops,Scotch & Soda,Casual Shirts,Slim,M,31.0,M,38,M
64,60,Tops,Scotch & Soda,Blazer,Slim,L,31.0,M,38,M
64,64,Tops,Scotch & Soda,Hoodies,Slim,M,31.0,M,38,M
64,68,Tops,Sobe,Casual Shirts,Slim,M,31.0,M,38,M
64,96,Tops,Claudio Sartore,T-Shirt,None,L,31.0,M,38,M
64,100,Tops,Fred Perry,T-Shirt,Slim,M,31.0,M,38,M
64,103,Tops,Fred Perry,Casual Shirts,Regular,M,31.0,M,38,M
64,104,Tops,Fred Perry,Polos,Regular,M,31.0,M,38,M
64,105,Tops,Fred Perry,Polos,Slim,M,31.0,M,38,M
64,114,Tops,Sacoor,Sweaters,Slim,M,31.0,M,38,M
64,122,Tops,Sacoor,Casual Shirts,None,M,31.0,M,38,M
64,127,Tops,Alternative Apparel,Hoodies,Slim,M,31.0,M,38,M
64,128,Tops,Alternative Apparel,T-Shirt,Slim,S,31.0,M,38,M
64,144,Tops,Campione,Polos,None,M,31.0,M,38,M
64,168,Tops,Strarwish,T-Shirt,Slim,M,31.0,M,38,M
64,176,Tops,Lacoste,Sweatshirts,Slim,4,31.0,M,38,M
64,199,Tops,Hackett,Casual Shirts,Slim,M,31.0,M,38,M
64,202,Tops,Hackett,Blazer,Slim,50,31.0,M,38,M
64,205,Tops,Dead Legacy,T-Shirt,Regular,L,31.0,M,38,M
64,207,Tops,EDEN PARK,Casual Shirts,Slim,M,31.0,M,38,M
64,213,Tops,Diesel,T-Shirt,Slim,M,31.0,M,38,M
64,215,Tops,Diesel,Polos,Slim,M,31.0,M,38,M
64,238,Tops,ATELIER PRIVE,Formal Shirts,Slim,M,31.0,M,38,M
64,243,Tops,SuitSupply,Formal Shirts,Slim,38,31.0,M,38,M
64,258,Tops,one 90 One,Casual Shirts,Comfort,S,31.0,M,38,M
64,262,Tops,one 90 One,Knitwear,Slim,M,31.0,M,38,M
64,273,Tops,Valentino,Polos,Regular,M,31.0,M,38,M
64,277,Bottoms,Ralph Lauren,Shorts,Comfort,33,31.0,M,38,M
64,292,Bottoms,Hackett,Chinos,Slim,33,31.0,M,38,M
64,294,Bottoms,Hackett,Shorts,Slim,34,31.0,M,38,M
64,309,Bottoms,Scotch & Soda,Chinos,Slim,31,31.0,M,38,M
64,312,Bottoms,Scotch & Soda,Chinos,Skinny,31,31.0,M,38,M
64,314,Bottoms,Scotch & Soda,Shorts,Comfort,31,31.0,M,38,M
64,315,Bottoms,Scotch & Soda,Shorts,Regular,33,31.0,M,38,M
64,316,Bottoms,Scotch & Soda,Jeans,Slim,31,31.0,M,38,M
64,343,Bottoms,Tommy Hilfiger,Swim,Regular,M,31.0,M,38,M
64,362,Bottoms,Diesel,Jeans,Slim,32,31.0,M,38,M
64,365,Bottoms,Diesel,Jeans,Skinny,32,31.0,M,38,M
64,374,Bottoms,Lacoste,Shorts,Regular,32,31.0,M,38,M
64,377,Bottoms,Lacoste,Chinos,Slim,33,31.0,M,38,M
64,391,Bottoms,AG Jeans,Jeans,Slim,31,31.0,M,38,M
64,401,Bottoms,SuitSupply,Casual Trousers,Slim,34,31.0,M,38,M
43082,,,,,,,32.0,L,40.0,M
42897,,,,,,,31.0,S,39.0,M
39460,,,,,,,34.0,XL,41.0,L
39456,,,,,,,32.0,M,39.0,M
39454,,,,,,,36.0,XL,41.0,L
41071,,,,,,,35.0,XL,41.0,L
39462,,,,,,,38.0,XL,43.0,XL
39457,,,,,,,32.0,M,39.0,M
39458,,,,,,,35.0,XL,41.0,L
39464,,,,,,,34.0,L,40.0,M
39461,0,Tops,Ralph Lauren,Casual Shirts,Slim,L,32.0,L,41.0,L
39461,115,Tops,Sacoor,Sweaters,Regular,L,32.0,L,41.0,L
39461,120,Tops,Sacoor,Casual Shirts,Slim,40,32.0,L,41.0,L
39461,275,Bottoms,Ralph Lauren,Chinos,Slim,32,32.0,L,41.0,L
39470,,,,,,,36.0,XL,41.0,L
39463,,,,,,,40.0,XXL,43.0,XL
26660,,,,,,,34.0,L,42.0,XL
41074,,,,,,,38.0,L,41.0,L
39453,,,,,,,34.0,M,40.0,M
41884,,,,,,,36.0,L,40.0,M
41075,,,,,,,32.0,XXXL,45.0,XXL
41072,,,,,,,32.0,M,40.0,M
41886,,,,,,,32.0,L,39.0,M
25099,,,,,,,34.0,L,40.0,M
43277,,,,,,,32.0,L,40.0,M
24409,13,Tops,Reiss,T-Shirt,Regular,M,36.0,L,41.0,L
24409,17,Tops,Reiss,Polos,Slim,L,36.0,L,41.0,L
24409,45,Tops,Scotch & Soda,T-Shirt,Straight,L,36.0,L,41.0,L
24409,280,Bottoms,Reiss,Chinos,Slim,36,36.0,L,41.0,L
24409,292,Bottoms,Hackett,Chinos,Slim,36,36.0,L,41.0,L
24409,309,Bottoms,Scotch & Soda,Chinos,Slim,34,36.0,L,41.0,L
41885,,,,,,,32.0,M,40.0,M
39469,,,,,,,33.0,L,41.0,L
41888,,,,,,,32.0,M,39.0,M
39471,,,,,,,40.0,XXL,43.0,XL
41890,,,,,,,40.0,L,39.0,M
41889,,,,,,,38.0,XXL,43.0,XL
39472,,,,,,,32.0,M,38.0,S
14806,199,Tops,Hackett,Casual Shirts,Slim,XL,34.0,L,42,XL
14806,202,Tops,Hackett,Blazer,Slim,55,34.0,L,42,XL
14806,219,Tops,Van Gils,Casual Shirts,Regular,42,34.0,L,42,XL
14806,221,Tops,Van Gils,Blazer,Slim,53,34.0,L,42,XL
14806,292,Bottoms,Hackett,Chinos,Slim,35,34.0,L,42,XL
14806,362,Bottoms,Diesel,Jeans,Slim,34,34.0,L,42,XL
41887,,,,,,,33.0,L,41.0,L
41076,,,,,,,32.0,M,40.0,M
41077,,,,,,,32.0,M,40.0,M
43278,,,,,,,32.0,M,39.0,M
38949,,,,,,,32.0,XL,43.0,XL
41078,,,,,,,38.0,XL,40.0,M
41891,,,,,,,38.0,XL,42.0,L
41893,48,Tops,Scotch & Soda,Polos,Regular,L,34.0,L,41.0,L
41893,53,Tops,Scotch & Soda,Casual Shirts,Slim,L,34.0,L,41.0,L
41893,54,Tops,Scotch & Soda,Casual Shirts,Regular,L,34.0,L,41.0,L
41893,132,Tops,Dedicated,T-Shirt,Regular,M,34.0,L,41.0,L
41893,152,Tops,Tommy Hilfiger,Casual Shirts,Regular,M,34.0,L,41.0,L
41893,294,Bottoms,Hackett,Shorts,Slim,34,34.0,L,41.0,L
41893,309,Bottoms,Scotch & Soda,Chinos,Slim,34,34.0,L,41.0,L
41892,,,,,,,34.0,XL,42.0,XL
39483,,,,,,,40.0,XXL,41.0,M
39475,,,,,,,32.0,L,40.0,M
39476,0,Tops,Ralph Lauren,Casual Shirts,Slim,M,29.0,S,38.0,S
39476,38,Tops,Scott Blue,T-Shirt,Slim,S,29.0,S,38.0,S
39476,54,Tops,Scotch & Soda,Casual Shirts,Regular,S,29.0,S,38.0,S
39476,56,Tops,Scotch & Soda,Knitwear,Regular,S,29.0,S,38.0,S
39476,71,Tops,Calvin Klein,T-Shirt,Regular,S,29.0,S,38.0,S
39476,72,Tops,Calvin Klein,T-Shirt,Slim,S,29.0,S,38.0,S
39476,199,Tops,Hackett,Casual Shirts,Slim,S,29.0,S,38.0,S
39476,314,Bottoms,Scotch & Soda,Shorts,Comfort,29,29.0,S,38.0,S
39479,,,,,,,32.0,XL,42.0,L
41079,,,,,,,30.0,S,37.0,S
39484,,,,,,,40.0,XXXL,44.0,XL
39482,,,,,,,34.0,L,41.0,L
41085,,,,,,,32.0,L,40.0,M
39480,,,,,,,32.0,XL,42.0,L
39485,,,,,,,40.0,XXXL,45.0,XXL
22607,8,Tops,Ralph Lauren,Formal Shirts,Regular,16.5,36.0,XL,42.0,XL
22607,20,Tops,Reiss,Casual Shirts,Slim,XL,36.0,XL,42.0,XL
22607,21,Tops,Reiss,Casual Shirts,Regular,XL,36.0,XL,42.0,XL
22607,30,Tops,Reiss,Formal Shirts,Regular,XL,36.0,XL,42.0,XL
22607,48,Tops,Scotch & Soda,Polos,Regular,XXL,36.0,XL,42.0,XL
22607,54,Tops,Scotch & Soda,Casual Shirts,Regular,XXL,36.0,XL,42.0,XL
22607,135,Tops,Dedicated,Casual Shirts,Regular,L,36.0,XL,42.0,XL
22607,154,Tops,Tommy Hilfiger,Polos,Regular,XL,36.0,XL,42.0,XL
22607,292,Bottoms,Hackett,Chinos,Slim,36,36.0,XL,42.0,XL
39481,,,,,,,36.0,L,41.0,L
41080,,,,,,,32.0,M,39.0,M
39487,,,,,,,36.0,XL,41.0,L
41081,,,,,,,,,39.0,M
43279,,,,,,,34.0,L,41.0,L
41084,,,,,,,32.0,M,39.0,M
41082,,,,,,,32.0,L,41.0,L
41895,,,,,,,36.0,XL,40.0,M
41896,,,,,,,34.0,XL,42.0,L
42898,,,,,,,32.0,M,41.0,L
39492,,,,,,,33.0,L,39.0,M
41904,0,Tops,Ralph Lauren,Casual Shirts,Slim,XXXL,33.0,L,41.0,L
41904,1,Tops,Ralph Lauren,Casual Shirts,Regular,L,33.0,L,41.0,L
41904,36,Tops,Money,Polos,Regular,L,33.0,L,41.0,L
41904,47,Tops,Scotch & Soda,Polos,None,XL,33.0,L,41.0,L
41904,48,Tops,Scotch & Soda,Polos,Regular,XXL,33.0,L,41.0,L
41904,54,Tops,Scotch & Soda,Casual Shirts,Regular,L,33.0,L,41.0,L
41904,120,Tops,Sacoor,Casual Shirts,Slim,XXL,33.0,L,41.0,L
41904,144,Tops,Campione,Polos,None,L,33.0,L,41.0,L
41904,152,Tops,Tommy Hilfiger,Casual Shirts,Regular,XL,33.0,L,41.0,L
41904,309,Bottoms,Scotch & Soda,Chinos,Slim,33,33.0,L,41.0,L
41904,314,Bottoms,Scotch & Soda,Shorts,Comfort,33,33.0,L,41.0,L
41904,316,Bottoms,Scotch & Soda,Jeans,Slim,33,33.0,L,41.0,L
41904,319,Bottoms,Scotch & Soda,Jeans,None,37,33.0,L,41.0,L
41904,324,Bottoms,Dedicated,Chinos,Regular,37,33.0,L,41.0,L
41899,,,,,,,32.0,M,40.0,L
41901,,,,,,,33.0,M,39.0,M
41900,,,,,,,35.0,M,,
41086,,,,,,,32.0,L,41.0,L
41903,,,,,,,34.0,M,41.0,L
41897,,,,,,,40.0,XXL,45.0,XXL
39489,0,Tops,Ralph Lauren,Casual Shirts,Slim,M,30.0,M,40.0,M
39489,44,Tops,Scotch & Soda,T-Shirt,Regular,M,30.0,M,40.0,M
39489,48,Tops,Scotch & Soda,Polos,Regular,M,30.0,M,40.0,M
39489,53,Tops,Scotch & Soda,Casual Shirts,Slim,L,30.0,M,40.0,M
39489,54,Tops,Scotch & Soda,Casual Shirts,Regular,M,30.0,M,40.0,M
39489,115,Tops,Sacoor,Sweaters,Regular,M,30.0,M,40.0,M
39489,152,Tops,Tommy Hilfiger,Casual Shirts,Regular,M,30.0,M,40.0,M
39489,155,Tops,Tommy Hilfiger,Polos,Slim,M,30.0,M,40.0,M
39489,199,Tops,Hackett,Casual Shirts,Slim,M,30.0,M,40.0,M
39489,275,Bottoms,Ralph Lauren,Chinos,Slim,32,30.0,M,40.0,M
39489,277,Bottoms,Ralph Lauren,Shorts,Comfort,M,30.0,M,40.0,M
39489,302,Bottoms,Cavanni,Jeans,Skinny,30,30.0,M,40.0,M
39489,309,Bottoms,Scotch & Soda,Chinos,Slim,33,30.0,M,40.0,M
39489,312,Bottoms,Scotch & Soda,Chinos,Skinny,30,30.0,M,40.0,M
39489,318,Bottoms,Scotch & Soda,Jeans,Skinny,33,30.0,M,40.0,M
41902,,,,,,,30.0,S,37.0,S
42899,,,,,,,30.0,S,39.0,M
43281,,,,,,,32.0,L,40.0,M
41898,,,,,,,32.0,S,39.0,M
39494,,,,,,,34.0,L,41.0,L
41087,,,,,,,34.0,L,41.0,L
41907,,,,,,,30.0,S,40.0,M
39495,,,,,,,32.0,M,40.0,M
39497,,,,,,,33.0,L,40.0,M
41089,,,,,,,32.0,L,40.0,M
41088,,,,,,,31.0,S,38.0,S
42901,,,,,,,32.0,S,39.0,M
42902,,,,,,,38.0,XXXL,45.0,XXL
42904,,,,,,,38.0,XL,41.0,L
42900,,,,,,,,,38.0,S
42905,,,,,,,32.0,M,40.0,M
43283,,,,,,,32.0,L,39.0,S
39500,,,,,,,37.0,XXL,42.0,L
41909,,,,,,,32.0,S,40.0,M
39501,,,,,,,31.0,M,39.0,M
41090,,,,,,,33.0,M,40.0,M
41908,,,,,,,32.0,L,40.0,M
39503,,,,,,,32.0,L,41.0,L
43284,,,,,,,31.0,L,40.0,M
39509,,,,,,,33.0,M,40.0,M
39505,,,,,,,,,39.0,M
39504,,,,,,,38.0,XL,44.0,XXL
39508,,,,,,,38.0,XXXL,44.0,XL
39507,,,,,,,40.0,XL,41.0,L
42906,,,,,,,32.0,S,39.0,M
42907,,,,,,,34.0,M,40.0,M
39506,,,,,,,34.0,L,41.0,L
41091,,,,,,,33.0,M,39.0,M
43285,,,,,,,33.0,L,39.0,M
41910,,,,,,,31.0,M,39.0,M
42908,,,,,,,32.0,M,40.0,M
39511,,,,,,,33.0,M,39.0,M
42912,,,,,,,32.0,L,41.0,L
31474,,,,,,,33.0,L,41.0,L
43286,,,,,,,32.0,S,39.0,M
42910,,,,,,,40.0,XXXL,45.0,XXL
42911,,,,,,,30.0,S,39.0,M
41092,,,,,,,36.0,XL,41.0,L
42913,,,,,,,36.0,XL,43.0,XL
41911,,,,,,,32.0,S,39.0,M
39514,,,,,,,38.0,L,,
41920,,,,,,,36.0,L,41.0,L
43288,,,,,,,40.0,XXL,45.0,XXL
41096,,,,,,,36.0,L,40.0,M
42915,,,,,,,32.0,S,40.0,M
41095,,,,,,,33.0,L,40.0,M
41098,,,,,,,32.0,M,41.0,L
41097,,,,,,,32.0,M,40.0,M
41918,,,,,,,36.0,XL,43.0,XL
39515,,,,,,,33.0,L,40.0,M
39516,,,,,,,36.0,L,41.0,L
41914,,,,,,,32.0,S,40.0,M
41913,,,,,,,32.0,M,39.0,M
41915,,,,,,,38.0,XL,42.0,XL
39527,,,,,,,31.0,M,39.0,M
41916,,,,,,,32.0,M,39.0,M
42916,,,,,,,36.0,XL,43.0,XL
41917,,,,,,,32.0,L,40.0,M
42917,,,,,,,32.0,S,40.0,M
41927,,,,,,,38.0,L,39.0,M
39517,,,,,,,40.0,XXL,44.0,XXL
41924,,,,,,,32.0,L,40.0,M
41925,,,,,,,32.0,M,39.0,M
41923,,,,,,,38.0,XXL,42.0,L
41099,,,,,,,32.0,L,40.0,M
41926,,,,,,,32.0,L,41.0,L
41922,,,,,,,36.0,XL,42.0,XL
41928,,,,,,,34.0,L,42.0,XL
42921,,,,,,,36.0,L,42.0,XL
42920,,,,,,,32.0,S,40.0,M
41921,,,,,,,40.0,XXL,43.0,XL
39519,,,,,,,36.0,XL,42.0,L
41931,,,,,,,40.0,XXL,45.0,XXL
41101,,,,,,,32.0,M,39.0,M
41929,,,,,,,34.0,L,42.0,XL
41930,,,,,,,30.0,M,38.0,S
41937,,,,,,,38.0,XXXL,42.0,M
41932,,,,,,,30.0,S,39.0,M
41935,,,,,,,34.0,XL,42.0,L
41933,,,,,,,35.0,XL,41.0,M
41938,,,,,,,32.0,S,38.0,S
41936,,,,,,,32.0,S,39.0,M
41934,,,,,,,36.0,L,41.0,L
41100,,,,,,,34.0,M,39.0,M
41939,,,,,,,32.0,L,40.0,M
39520,,,,,,,35.0,L,40.0,M
41942,,,,,,,34.0,L,39.0,M
41102,,,,,,,32.0,M,40.0,M
41941,,,,,,,36.0,XXL,43.0,XL
42923,,,,,,,30.0,S,38.0,S
20326,,,,,,,32.0,M,40.0,M
43289,,,,,,,32.0,M,39.0,M
41940,,,,,,,34.0,L,40.0,M
39524,,,,,,,34.0,L,40.0,M
39521,,,,,,,36.0,L,39.0,M
39526,,,,,,,32.0,S,39.0,M
39522,,,,,,,36.0,L,40.0,M
39528,,,,,,,32.0,S,40.0,M
39525,,,,,,,31.0,S,38.0,S
41103,,,,,,,40.0,XXL,44.0,XXL
41104,,,,,,,35.0,L,38.0,S
39523,1,Tops,Ralph Lauren,Casual Shirts,Regular,S,34.0,L,40.0,M
39523,38,Tops,Scott Blue,T-Shirt,Slim,M,34.0,L,40.0,M
39523,54,Tops,Scotch & Soda,Casual Shirts,Regular,M,34.0,L,40.0,M
39523,83,Tops,Cavanni,Blazer,Slim,38,34.0,L,40.0,M
39523,91,Tops,Claudio Sartore,Blazer,Slim,50,34.0,L,40.0,M
39523,275,Bottoms,Ralph Lauren,Chinos,Slim,34,34.0,L,40.0,M
39523,309,Bottoms,Scotch & Soda,Chinos,Slim,34,34.0,L,40.0,M
39532,,,,,,,32.0,S,40.0,M
41107,,,,,,,36.0,M,41.0,L
39535,85,Tops,Cavanni,Formal Shirts,Slim,15,32.0,M,39.0,M
39531,,,,,,,30.0,S,38.0,S
39529,,,,,,,32.0,M,39.0,M
